Run_ID,Time,Instancia,Dataset,Accuracy,Kappa,Kappa_M,GMean,Latencia_ms,Drifts,RAM_MB,T_Pred,T_Learn
828bf7a3,16:53:05,2000,sea_a,0.8665,0.6993128115265675,0.6301939058171746,0.8294925339978299,4.50391316274181,0,226.3515625,0.0006391732022166252,0.004907849244773388
828bf7a3,16:53:15,4000,sea_a,0.87975,0.7315586064487325,0.6682758620689656,0.8495757999683247,4.9511397844180465,0,239.30859375,0.0005493545904755592,0.005812680348753929
828bf7a3,16:53:25,6000,sea_a,0.8835,0.740286376069786,0.6768377253814146,0.8560032463868743,5.140383172314614,0,274.37109375,0.0006093671545386314,0.004567907191812992
828bf7a3,16:53:36,8000,sea_a,0.886125,0.7465294568385018,0.6848841231407818,0.8593864272589428,5.351850517559797,0,306.33984375,0.0006969515234231949,0.006350304000079632
828bf7a3,16:53:47,10000,sea_a,0.8865,0.7476582462928438,0.686377452334899,0.8602313975939578,5.355216431897134,0,339.59765625,0.0006273817270994186,0.004519975744187832
828bf7a3,16:53:58,12000,sea_a,0.8880833333333333,0.751577198079357,0.6911223551057958,0.8627676690066078,5.7317317351698875,0,370.79296875,0.0006894571706652641,0.0062836576253175735
828bf7a3,16:54:10,14000,sea_a,0.8885,0.7521804469261325,0.6913799920917357,0.8630551319807325,5.748479248955846,0,403.27734375,0.0009394045919179916,0.006428560242056847
828bf7a3,16:54:22,16000,sea_a,0.887875,0.7502900016600356,0.6887038001041124,0.8617559526784646,5.892007153481245,0,437.05078125,0.000788162462413311,0.007087308913469315
828bf7a3,16:54:33,18000,sea_a,0.8888888888888888,0.7521500979007112,0.6904982977406374,0.8626155571068345,5.908022951800376,0,468.24609375,0.0006806105375289917,0.0048071229830384254
828bf7a3,16:54:46,20000,sea_a,0.8888,0.7519461187709645,0.6903369534948484,0.862435985505756,6.200205842033029,0,500.98828125,0.0006362870335578918,0.00725165568292141
828bf7a3,16:54:58,22000,sea_a,0.889090909090909,0.7521495302938098,0.689646400407021,0.8627304145697379,6.264399230945855,0,532.95703125,0.0007890630513429642,0.004976057447493076
828bf7a3,16:55:11,24000,sea_a,0.8904583333333334,0.7557117138045183,0.6944444444444445,0.8648583511924384,6.205233002081513,0,563.37890625,0.00079371128231287,0.006836761720478535
828bf7a3,16:55:23,26000,sea_a,0.8911153846153846,0.7573428848750989,0.6967976866231125,0.8656349693739862,6.252653948497027,0,595.60546875,0.0006794687360525131,0.005070444196462631
828bf7a3,16:55:36,28000,sea_a,0.8916785714285714,0.7586582064684216,0.6982990152193375,0.8664770279487748,6.4960882156156,0,626.28515625,0.0007818201556801796,0.0075017232447862625
828bf7a3,16:55:50,30000,sea_a,0.8917666666666667,0.7588028730670815,0.6986263226285503,0.8663744428930555,6.5945658520795405,0,659.02734375,0.000631287693977356,0.006289329379796982
828bf7a3,16:56:03,32000,sea_a,0.8923125,0.759749957293045,0.6994592708878422,0.8667962642288798,6.633016990497708,0,689.70703125,0.0009527988731861115,0.009303505532443523
828bf7a3,16:56:17,34000,sea_a,0.8926470588235295,0.7601275974281582,0.6992667051165858,0.8670600313451604,6.789082805160433,0,720.90234375,0.0009683482348918915,0.0056465985253453255
828bf7a3,16:56:30,36000,sea_a,0.8930277777777778,0.7612959976462251,0.7009396598586627,0.867866041898938,6.869756369385868,0,753.90234375,0.0008917851373553276,0.0073444293811917305
828bf7a3,16:56:44,38000,sea_a,0.8933947368421052,0.7620584513218686,0.7018692964380335,0.8682004219128981,6.974143034312874,0,785.35546875,0.000701448880136013,0.004760585725307465
828bf7a3,16:56:58,40000,sea_a,0.893675,0.7628172580587549,0.7027744776015095,0.8687784768173654,6.973458947613835,0,816.29296875,0.0008507277816534042,0.008588060736656189
828bf7a3,16:57:12,42000,sea_a,0.8941428571428571,0.7636503503946968,0.7035209389170445,0.8691745813086118,6.990784516558051,0,848.51953125,0.0009041167795658112,0.004888536408543587
