Run_ID,Time,Instancia,Dataset,Accuracy,Kappa,Kappa_M,GMean,Latencia_ms,Drifts,RAM_MB,T_Pred,T_Learn
fa101d49,16:53:06,2000,sea_g,0.8665,0.6993128115265675,0.6301939058171746,0.8294925339978299,4.322754303459078,0,226.171875,0.0006480896845459938,0.004635481163859367
fa101d49,16:53:15,4000,sea_g,0.87975,0.7315586064487325,0.6682758620689656,0.8495757999683247,4.782385226339102,0,239.37890625,0.0006067920476198196,0.005850800313055515
fa101d49,16:53:26,6000,sea_g,0.8835,0.740286376069786,0.6768377253814146,0.8560032463868743,5.130475742742419,0,274.18359375,0.0005990481004118919,0.004304303787648678
fa101d49,16:53:36,8000,sea_g,0.886125,0.7465294568385018,0.6848841231407818,0.8593864272589428,5.272484545130283,0,306.41015625,0.0007075909525156021,0.0062812138348817825
fa101d49,16:53:47,10000,sea_g,0.8865,0.7476582462928438,0.686377452334899,0.8602313975939578,5.497645289171487,0,339.66796875,0.0007176399230957031,0.005348503589630127
fa101d49,16:53:59,12000,sea_g,0.8880833333333333,0.751577198079357,0.6911223551057958,0.8627676690066078,5.734128294978291,0,370.86328125,0.0006850091740489006,0.006189403124153614
fa101d49,16:54:10,14000,sea_g,0.8885,0.7521804469261325,0.6913799920917357,0.8630551319807325,5.709865714423358,0,403.34765625,0.0007077809423208237,0.004856515675783157
fa101d49,16:54:22,16000,sea_g,0.887875,0.7502900016600356,0.6887038001041124,0.8617559526784646,5.842505873646587,0,436.86328125,0.0007714899256825447,0.006925567984580994
fa101d49,16:54:34,18000,sea_g,0.8888888888888888,0.7521500979007112,0.6904982977406374,0.8626155571068345,6.063583979848772,0,468.31640625,0.0007936619222164154,0.005013738758862019
fa101d49,16:54:47,20000,sea_g,0.8888,0.7519461187709645,0.6903369534948484,0.862435985505756,6.434660796076059,0,500.80078125,0.0007193228229880333,0.0073443083092570305
fa101d49,16:55:00,22000,sea_g,0.889090909090909,0.7521495302938098,0.689646400407021,0.8627304145697379,6.2732897298410535,0,532.76953125,0.0008233264088630676,0.005185048095881939
fa101d49,16:55:12,24000,sea_g,0.8904583333333334,0.7557117138045183,0.6944444444444445,0.8648583511924384,6.332167147658765,0,563.19140625,0.0007953653112053871,0.006911370903253555
fa101d49,16:55:25,26000,sea_g,0.8911153846153846,0.7573428848750989,0.6967976866231125,0.8656349693739862,6.433018418960273,0,595.41796875,0.0006550727412104607,0.004958475008606911
fa101d49,16:55:38,28000,sea_g,0.8916785714285714,0.7586582064684216,0.6982990152193375,0.8664770279487748,6.597372903488576,0,626.09765625,0.0008066054433584213,0.008241903968155384
fa101d49,16:55:52,30000,sea_g,0.8917666666666667,0.7588028730670815,0.6986263226285503,0.8663744428930555,6.77470998512581,0,659.09765625,0.0006711836904287338,0.006477490067481995
fa101d49,16:56:06,32000,sea_g,0.8923125,0.759749957293045,0.6994592708878422,0.8667962642288798,6.844499999657273,0,689.77734375,0.000802578404545784,0.007176806218922138
fa101d49,16:56:20,34000,sea_g,0.8926470588235295,0.7601275974281582,0.6992667051165858,0.8670600313451604,6.943406623788178,0,720.97265625,0.0009055398404598236,0.005466824397444725
fa101d49,16:56:34,36000,sea_g,0.8930277777777778,0.7612959976462251,0.7009396598586627,0.867866041898938,7.0634756232611835,0,753.71484375,0.0008485037833452225,0.007374385371804237
fa101d49,16:56:48,38000,sea_g,0.8933947368421052,0.7620584513218686,0.7018692964380335,0.8682004219128981,7.14145470270887,0,785.16796875,0.0007236013188958168,0.004882934503257275
fa101d49,16:57:02,40000,sea_g,0.893675,0.7628172580587549,0.7027744776015095,0.8687784768173654,7.176298442296684,0,816.10546875,0.000861097127199173,0.008861741051077843
fa101d49,16:57:17,42000,sea_g,0.8941428571428571,0.7636503503946968,0.7035209389170445,0.8691745813086118,7.288154114503413,0,848.33203125,0.0009405147284269333,0.005369732156395912
fa101d49,16:57:31,44000,sea_g,0.8943181818181818,0.7641167740670894,0.7039724980901451,0.8696047115901618,6.886986046563834,0,879.26953125,0.0008456483483314514,0.009856018237769604
fa101d49,16:57:46,46000,sea_g,0.8938478260869566,0.7631117425843941,0.7029986010583299,0.8689294131166742,7.492084872443229,0,913.04296875,0.0008333167061209679,0.006194564513862133
fa101d49,16:58:01,48000,sea_g,0.8941041666666667,0.7635945341781956,0.7034941375488539,0.8691496363058194,7.564313064794987,0,943.98046875,0.0008173156529664993,0.009418971836566925
fa101d49,16:58:16,50000,sea_g,0.89414,0.7635776747330004,0.7033404326869187,0.869128103224474,7.612245828378946,0,974.91796875,0.000997350551187992,0.005075985565781593
fa101d49,16:58:31,52000,sea_g,0.89425,0.7639005838984577,0.7038453252908229,0.8693052396340408,7.154774435795844,0,1005.59765625,0.0007628640159964561,0.007877773605287075
fa101d49,16:58:46,54000,sea_g,0.8942592592592593,0.7641046925560867,0.7042370247591424,0.869523760509617,7.841701153665781,0,1036.53515625,0.0009332932531833649,0.005097654648125172
fa101d49,16:59:01,56000,sea_g,0.8944107142857143,0.7644577754796732,0.7046896069520052,0.8697116584240075,7.266248860862106,0,1066.44140625,0.0010504117235541344,0.007654597982764244
fa101d49,16:59:17,58000,sea_g,0.8944310344827586,0.7646664120580262,0.7050293862607188,0.8699540585348403,8.053530026227236,0,1097.89453125,0.0007651485502719879,0.004972430877387524
fa101d49,16:59:33,60000,sea_g,0.8942333333333333,0.7642067632820061,0.7045486288933377,0.8696254324996728,7.937480047345161,0,1130.37890625,0.000920148566365242,0.007253329269587994
fa101d49,16:59:47,62000,sea_g,0.8942258064516129,0.7642235111523022,0.7046079005450204,0.869644681055509,7.22528550773859,0,1162.60546875,0.0007593678310513496,0.006672275252640247
fa101d49,17:00:03,64000,sea_g,0.89425,0.764290376946547,0.7046604992145226,0.8697185248298424,7.852518368046731,0,1192.25390625,0.0007552700117230415,0.01250215619802475
fa101d49,17:00:18,66000,sea_g,0.8942272727272728,0.7643348554380269,0.7048452562151193,0.8697557711131753,7.344300364144146,0,1223.70703125,0.000928773544728756,0.00802918802946806
fa101d49,17:00:34,68000,sea_g,0.8943676470588235,0.7644392857329839,0.7046342366051236,0.8698222413761825,8.193686054088175,0,1252.58203125,0.0008772462606430054,0.007365218363702297
fa101d49,17:00:49,70000,sea_g,0.8943714285714286,0.7644558526123224,0.7047242522263488,0.8697860206797985,7.340403552632779,0,1283.51953125,0.001127384603023529,0.0065969442948699
fa101d49,17:01:05,72000,sea_g,0.8945694444444444,0.7649470596227219,0.705364073901568,0.8700742092413727,8.158450237009674,0,1312.91015625,0.0008933478966355324,0.00930439867079258
fa101d49,17:01:21,74000,sea_g,0.8943918918918919,0.7645793469038086,0.7050164194315481,0.8698349730675107,7.642815707717091,0,1345.91015625,0.0006850492209196091,0.006707018241286278
fa101d49,17:01:37,76000,sea_g,0.8945921052631579,0.7649449295986445,0.705369621184259,0.870002276118986,8.400101525709033,0,1375.30078125,0.0010763388127088547,0.009476839564740658
fa101d49,17:01:53,78000,sea_g,0.8951282051282051,0.7661271056294676,0.7068310515375241,0.8705951692139607,7.945357176940888,0,1401.85546875,0.0008511291816830635,0.007082601077854633
fa101d49,17:02:10,80000,sea_g,0.8952,0.7663121909137977,0.7071194019422902,0.8706740287954575,8.520767671987414,0,1432.53515625,0.0009086960926651955,0.012964091263711452
fa101d49,17:02:26,82000,sea_g,0.8953658536585366,0.7666539965672746,0.7074966760985921,0.8708515991040642,7.740896814968437,0,1461.92578125,0.0009403349831700325,0.007738864980638027
fa101d49,17:02:42,84000,sea_g,0.8952976190476191,0.7664855352003228,0.7071847116793182,0.8708271012310995,7.95009756134823,0,1495.18359375,0.000834898091852665,0.00745586771517992
fa101d49,17:02:59,86000,sea_g,0.8954418604651163,0.7668430800085815,0.7076057620394759,0.8710722919720428,8.67629719292745,0,1528.18359375,0.000895240344107151,0.00521506555378437
fa101d49,17:03:15,88000,sea_g,0.8955795454545454,0.7671775419234433,0.7080076263107722,0.8712878720943088,7.9161345777101815,0,1557.83203125,0.0007719714194536209,0.01146586425602436
fa101d49,17:03:33,90000,sea_g,0.8955111111111111,0.7669811534568362,0.7076779608330744,0.8712016522442815,8.980101592373103,0,1590.31640625,0.0010093934834003448,0.0049032531678676605
fa101d49,17:03:49,92000,sea_g,0.8955434782608696,0.7670727849034286,0.7078050411991851,0.8712619199762777,8.10794842755422,0,1622.28515625,0.0008862446993589401,0.01181102730333805
fa101d49,17:04:08,94000,sea_g,0.8954148936170213,0.7668248167454769,0.7076021652489443,0.8710993321589646,9.115776180755347,0,1654.25390625,0.0010138927027583122,0.005499214865267277
fa101d49,17:04:24,96000,sea_g,0.8953020833333334,0.766612431515038,0.7074455699150077,0.8709539013339445,8.24813470756635,0,1686.48046875,0.0009345449507236481,0.007344178855419159
