Run_ID,Time,Instancia,Dataset,Accuracy,Kappa,KappaM,GMean,Latencia_ms,Drifts,RAM_MB,VRAM_MB
soft_reset_current_rl1_adwin,22:48:08,2000,rialto,0.6345,0.5938888888888888,0.5938888888888888,0.6026204001700333,32.938174625858665,0,1003.54296875,34.3017578125
soft_reset_current_rl1_adwin,22:49:07,4000,rialto,0.73875,0.7097222222222223,0.7097222222222223,0.7296586892242165,29.443074935581535,54,1003.80078125,34.3017578125
soft_reset_current_rl1_adwin,22:50:23,6000,rialto,0.6378333333333334,0.5975925925925927,0.5975925925925927,0.6215717841092551,37.81062659854069,73,1006.02734375,34.3017578125
soft_reset_current_rl1_adwin,22:51:28,8000,rialto,0.696125,0.6623611111111111,0.6623611111111111,0.6858827982928112,32.55686140013859,101,1006.02734375,34.3017578125
soft_reset_current_rl1_adwin,22:52:44,10000,rialto,0.663,0.6255555555555556,0.6255555555555556,0.6519694455887283,37.73364497022703,128,1006.02734375,34.3017578125
soft_reset_current_rl1_adwin,22:53:52,12000,rialto,0.6831666666666667,0.647962962962963,0.647962962962963,0.6740636528783572,34.23380001168698,166,1006.02734375,34.3017578125
soft_reset_current_rl1_adwin,22:55:07,14000,rialto,0.675,0.638888888888889,0.638888888888889,0.6656506865399571,37.531531477347016,174,1006.6015625,34.3017578125
soft_reset_current_rl1_adwin,22:56:19,16000,rialto,0.6899375,0.6554861111111111,0.6554861111111111,0.6819959809820693,35.80095894634724,211,1006.6015625,33.87109375
soft_reset_current_rl1_adwin,22:57:33,18000,rialto,0.6905555555555556,0.6561728395061729,0.6561728395061729,0.6824495575302737,37.29165293555707,212,1006.6015625,34.3017578125
soft_reset_current_rl1_adwin,22:58:50,20000,rialto,0.68405,0.6489444444444445,0.6489444444444445,0.6762667052951805,38.156744834501296,243,1006.91015625,33.9853515625
soft_reset_current_rl1_adwin,23:00:00,22000,rialto,0.6973636363636364,0.6637373737373738,0.6637373737373738,0.690002073174815,35.305469864513725,245,1006.91015625,34.3017578125
soft_reset_current_rl1_adwin,23:01:16,24000,rialto,0.6927083333333334,0.6585648148148149,0.6585648148148149,0.6854476902953242,37.62842163676396,281,1006.91015625,34.3017578125
soft_reset_current_rl1_adwin,23:02:28,26000,rialto,0.7060384615384615,0.6733760683760683,0.6733760683760683,0.6991954476391069,36.17009794758633,284,1006.91015625,34.3017578125
soft_reset_current_rl1_adwin,23:03:44,28000,rialto,0.6953928571428571,0.661547619047619,0.661547619047619,0.6886935564005173,37.751578824128956,312,1008.03515625,34.3017578125
soft_reset_current_rl1_adwin,23:04:58,30000,rialto,0.6982,0.6646666666666667,0.6646666666666667,0.6914377952671519,37.161243776325136,320,1008.03515625,34.3017578125
