Run_ID,Time,Instancia,Dataset,Accuracy,Kappa,KappaM,GMean,Latencia_ms,Drifts,RAM_MB,VRAM_MB
hetero_bagging_abc_nodrift,00:43:13,2000,covtype,0.705,0.5734682812217603,0.4970161977834612,0.0,42.35368075221777,0,1358.76953125,239.748046875
hetero_bagging_abc_nodrift,00:44:51,4000,covtype,0.7525,0.7004159225608446,0.6778392450374227,0.7236743094594105,48.926453354768455,0,1358.50390625,239.748046875
hetero_bagging_abc_nodrift,00:46:25,6000,covtype,0.7533333333333333,0.7021262350104588,0.6684587813620071,0.7136017899771029,46.66933907661587,0,1358.78125,239.748046875
hetero_bagging_abc_nodrift,00:48:00,8000,covtype,0.754125,0.7090308029799418,0.6916927899686521,0.7322240955585326,47.715122727211565,0,1358.7734375,239.748046875
hetero_bagging_abc_nodrift,00:49:35,10000,covtype,0.7619,0.7217033461695376,0.7158711217183771,0.7464123393703217,47.272879341151565,0,1358.76953125,239.748046875
hetero_bagging_abc_nodrift,00:51:06,12000,covtype,0.7645833333333333,0.7252399627726895,0.7201862123613313,0.7603532627906785,45.659436909947544,0,1359.00390625,239.748046875
hetero_bagging_abc_nodrift,00:52:42,14000,covtype,0.7592142857142857,0.7189137027723547,0.7152871621621621,0.7495579712602549,48.03729246277362,0,1358.984375,239.748046875
hetero_bagging_abc_nodrift,00:54:13,16000,covtype,0.766875,0.7276145844955145,0.7153975278498398,0.7649167941160777,45.55588919529691,0,1358.953125,239.748046875
hetero_bagging_abc_nodrift,00:55:43,18000,covtype,0.7801111111111111,0.739567848881097,0.7074648928307464,0.7771266999009034,44.8638877319172,0,1359.19140625,239.748046875
hetero_bagging_abc_nodrift,00:57:13,20000,covtype,0.79645,0.7539518143004534,0.7087566175418514,0.7881210066957075,44.952727349009365,0,1359.19140625,239.748046875
hetero_bagging_abc_nodrift,00:58:46,22000,covtype,0.8122272727272727,0.7671340640263714,0.71166329308299,0.7964725461616639,46.58321432489902,0,1359.19140625,239.748046875
hetero_bagging_abc_nodrift,01:00:18,24000,covtype,0.8235833333333333,0.7752693052902263,0.7120119711603864,0.8011700677767769,45.96321000158787,0,1359.19140625,239.748046875
