Run_ID,Time,Instancia,Dataset,Accuracy,Kappa,KappaM,GMean,Latencia_ms,Drifts,RAM_MB,VRAM_MB
subspace_n30,19:39:35,2000,electricity,0.8935,0.7759555024487116,0.731060606060606,0.8847025915507927,17.70696757780388,12,839.23046875,0.0
subspace_n30,19:40:11,4000,electricity,0.8995,0.7892005667463369,0.7478042659974905,0.8917478530065444,17.810190442949533,36,840.00390625,0.0
subspace_n30,19:40:46,6000,electricity,0.8991666666666667,0.7875109844528285,0.7442941673710904,0.8903680078687176,17.619002022780478,57,840.77734375,0.0
subspace_n30,19:41:21,8000,electricity,0.895375,0.7837095288743904,0.7472826086956522,0.8902341363539154,17.55727473460138,74,841.03515625,0.0
subspace_n30,19:42:11,10000,electricity,0.8985,0.7929564899389501,0.7657512116316639,0.8955458226205121,24.776876896619797,91,841.29296875,0.0
subspace_n30,19:43:04,12000,electricity,0.8988333333333334,0.7942163435447964,0.7693330799923999,0.8962180103074769,26.336876570247114,108,833.8671875,0.0
subspace_n30,19:43:56,14000,electricity,0.8976428571428572,0.7927353181456046,0.7711593740019164,0.8957365896776507,25.94312496483326,116,670.2734375,0.0
subspace_n30,19:44:48,16000,electricity,0.89175,0.7803968531262108,0.756365170910114,0.8892902505942053,26.29515844816342,150,581.7734375,0.0
subspace_n30,20:15:19,18000,electricity,0.8864444444444445,0.7686618991014522,0.7407078523404796,0.882827048065665,915.3587869075127,152,605.63671875,0.0
subspace_n30,20:16:19,20000,electricity,0.88765,0.770942599846549,0.7430825520237825,0.8837465100898115,29.737010503187776,171,609.1171875,0.0
subspace_n30,20:17:16,22000,electricity,0.8841818181818182,0.7627436491008706,0.7307692307692308,0.8791678065873011,28.924332552589476,202,614.3515625,0.0
subspace_n30,20:18:14,24000,electricity,0.8782083333333334,0.7501269667884289,0.7158549625741227,0.872530787381929,28.703992624301463,232,614.609375,0.0
subspace_n30,20:19:13,26000,electricity,0.8763846153846154,0.7460935586715425,0.7106068791644157,0.8703651814442288,29.37984935939312,246,614.8671875,0.0
subspace_n30,20:20:09,28000,electricity,0.8743571428571428,0.7416390012178826,0.7050142545698473,0.8679346445084835,27.969193009193987,283,615.125,0.0
subspace_n30,20:20:52,30000,electricity,0.8659666666666667,0.7237490692361184,0.6834605998583012,0.8585752412187035,21.41691718902439,294,615.3828125,0.0
subspace_n30,20:21:34,32000,electricity,0.85834375,0.7076287585363529,0.6642470928079401,0.8502715244696037,21.322474746964872,324,615.640625,0.0
subspace_n30,20:22:16,34000,electricity,0.8523529411764705,0.6952192960913574,0.649954675406178,0.8440104448059974,21.07392596779391,333,615.8984375,0.0
subspace_n30,20:22:58,36000,electricity,0.8489444444444444,0.687376127693112,0.6391027342713033,0.839832704909574,20.579488585703075,347,616.4140625,0.0
subspace_n30,20:23:40,38000,electricity,0.8463684210526315,0.6807943305398794,0.6295215128823454,0.8358690725769158,21.018989683128893,375,616.671875,0.0
subspace_n30,20:24:21,40000,electricity,0.847975,0.6854649586705301,0.6376042908224077,0.8387073442329543,20.62080995226279,383,617.1875,0.0
subspace_n30,20:25:04,42000,electricity,0.8502857142857143,0.6914656155020192,0.647078632766459,0.8422011618489189,21.583269983995706,394,617.1875,0.0
subspace_n30,20:25:46,44000,electricity,0.8507954545454546,0.6924606189466507,0.6479704005576707,0.8427266250459413,20.820806792471558,415,617.4453125,0.0
