Run_ID,Time,Instancia,Dataset,Accuracy,Kappa,Kappa_M,GMean,Latencia_ms,Drifts,RAM_MB,T_Pred,T_Learn
6c9796f8,17:22:25,2000,airlines,0.708,0.06506147540983574,-0.19183673469387771,0.3910317098149736,11.148562119808048,2,821.2265625,0.011887909844517708,0.007287888787686825
6c9796f8,17:22:56,4000,airlines,0.66175,0.055640437015823795,-0.14467005076142156,0.4012012730870098,15.509026822634041,22,1772.13671875,0.0010988833382725716,0.009824857115745544
6c9796f8,17:23:30,6000,airlines,0.6306666666666667,0.09588107735398342,-0.04775413711583902,0.4541241252370745,16.845580731984228,78,2678.34765625,0.002300846390426159,0.008735031820833683
6c9796f8,17:24:01,8000,airlines,0.618125,0.1465059546226133,0.02427339508144379,0.5215144198873669,15.775967698078603,99,3534.80078125,0.008655344136059284,0.010658965446054935
6c9796f8,17:24:34,10000,airlines,0.608,0.1584514424550168,0.05245346869712338,0.5455710714429861,16.38857321208343,100,4360.31640625,0.0011992091313004494,0.010032394900918007
6c9796f8,17:25:08,12000,airlines,0.60675,0.17426444092330734,0.08244215438460042,0.5640127523684169,16.937219958286732,104,4904.81640625,0.0005949512124061584,0.006979773752391338
6c9796f8,17:25:42,14000,airlines,0.6056428571428571,0.18515647622755632,0.10980328926152845,0.5762429789814524,16.876738911960274,105,5337.42578125,0.0010525956749916077,0.024218859151005745
6c9796f8,17:26:08,16000,airlines,0.607,0.19601923397401763,0.13280926768721546,0.5863648805425005,13.022079104557633,113,5474.83984375,0.0008154828101396561,0.00689301174134016
6c9796f8,17:26:32,18000,airlines,0.609,0.19988009949013857,0.13143280266567944,0.5895930607738368,11.8596075871028,139,5475.09765625,0.0007949238643050194,0.007372195832431316
6c9796f8,17:27:09,20000,airlines,0.62805,0.2205616813369901,0.12182741116751265,0.5931260315655691,18.532327914610505,170,5475.09765625,0.0009598322212696075,0.009675217792391777
6c9796f8,17:27:48,22000,airlines,0.636090909090909,0.2229576974468186,0.10994997220678132,0.5881561816684513,19.617657907307148,189,5475.09765625,0.001545606181025505,0.012166431173682213
