Run_ID,Time,Instancia,Dataset,Accuracy,Kappa,Kappa_M,GMean,Latencia_ms,Drifts,RAM_MB,T_Pred,T_Learn
348a9c05,17:22:25,2000,agrawal_a,0.701,0.2533698241548595,0.12316715542521973,0.5466594433250432,9.031650820747018,0,617.984375,0.0007045455276966095,0.005213305354118347
348a9c05,17:22:43,4000,agrawal_a,0.71825,0.2707394391488036,0.14750378214826043,0.5431517084858316,8.951512585859746,0,873.27734375,0.0011074990034103394,0.009631495922803879
348a9c05,17:23:10,6000,agrawal_a,0.7266666666666667,0.28469740955783845,0.16835699797160247,0.5453406456405508,13.429563988000154,0,1191.65625,0.0010583959519863129,0.006930082105100155
348a9c05,17:23:32,8000,agrawal_a,0.736625,0.30568828138901893,0.19117082533589258,0.5562962084290239,11.209202385973185,0,1412.34375,0.0015320917591452599,0.01148146204650402
348a9c05,17:23:57,10000,agrawal_a,0.7417,0.31608052234396466,0.2042513863216267,0.5604375290617354,12.20898508420214,0,1584.8203125,0.0009819725528359413,0.005532611161470413
348a9c05,17:24:19,12000,agrawal_a,0.7448333333333333,0.3211146785560036,0.2120432321152856,0.5608091950206933,10.997076311614364,0,1717.8515625,0.001185423694550991,0.007359543815255165
348a9c05,17:24:39,14000,agrawal_a,0.7504285714285714,0.3292962771857405,0.2186940966010733,0.5646267184480745,9.843796958215535,0,1829.7421875,0.0009844889864325523,0.00688419584184885
348a9c05,17:25:04,16000,agrawal_a,0.7550625,0.3409397141883075,0.23247160203681932,0.5707823432467637,12.673375696409494,0,1928.7421875,0.0012470586225390434,0.010246414691209793
348a9c05,17:25:30,18000,agrawal_a,0.7574444444444445,0.3504563963729503,0.24515905947441233,0.5763372840675607,13.0027487128973,0,2028.2578125,0.0016866596415638924,0.009152011014521122
348a9c05,17:25:53,20000,agrawal_a,0.7605,0.36166852544616473,0.2597743779941275,0.5827986263341846,11.160526978317648,0,2138.0859375,0.0011389171704649925,0.009831109084188938
348a9c05,17:26:19,22000,agrawal_a,0.7634545454545455,0.36989626458800395,0.2692037635163602,0.587609744447328,12.964648061431944,0,2248.9453125,0.0011280477046966553,0.005795502103865147
348a9c05,17:26:41,24000,agrawal_a,0.7674583333333334,0.380073144926369,0.28042805569881396,0.5934544609041237,11.332262896001339,0,2352.0703125,0.0012698303908109665,0.009066382423043251
348a9c05,17:27:07,26000,agrawal_a,0.7711538461538462,0.3911277928539139,0.2926771279125061,0.6004664385936594,12.807649613823742,0,2458.03125,0.0010736947879195213,0.005750889889895916
348a9c05,17:27:30,28000,agrawal_a,0.77375,0.3996279385552063,0.30208218574418877,0.6061404674151846,11.414469948038459,0,2565.5390625,0.0011495864018797874,0.01177244447171688
348a9c05,17:27:57,30000,agrawal_a,0.7784666666666666,0.4133097437828485,0.3161144268367975,0.6154246149637258,13.375367346219718,0,2675.109375,0.002226848155260086,0.011633015237748623
348a9c05,17:28:20,32000,agrawal_a,0.78146875,0.4241916337671056,0.3281129900076866,0.6231158050084754,11.70173055306077,0,2790.8671875,0.0012049796059727669,0.011229069903492928
348a9c05,17:28:44,34000,agrawal_a,0.7840294117647059,0.4329262058060077,0.33751353302057,0.6292930546956467,11.831090236548334,0,2904.8203125,0.00085422582924366,0.01859967317432165
348a9c05,17:29:13,36000,agrawal_a,0.7875,0.4437257181428264,0.3484925907000511,0.6370324598701431,14.365092183463275,0,3009.7421875,0.001105213537812233,0.012351005338132381
348a9c05,17:29:37,38000,agrawal_a,0.7904210526315789,0.4530964042787307,0.35872453498671375,0.6433908265755349,12.290160936303437,0,3106.6796875,0.0013467147946357727,0.008515804074704647
348a9c05,17:30:01,40000,agrawal_a,0.793625,0.4627386612654082,0.36893203883495157,0.6499285425325311,12.058982955757529,0,3195.8828125,0.0008837711066007614,0.011386745609343052
348a9c05,17:30:31,42000,agrawal_a,0.7967619047619048,0.4732939979636185,0.38032667876588017,0.6574299418421962,14.794885986018926,0,3281.9921875,0.001298113726079464,0.009035494178533554
348a9c05,17:30:56,44000,agrawal_a,0.8005227272727272,0.48386139187945837,0.39086681934901774,0.6647748890225029,12.460659469012171,0,3360.3671875,0.0015160609036684036,0.015057701617479324
348a9c05,17:31:22,46000,agrawal_a,0.8037173913043478,0.4927235049118005,0.4000664451827244,0.6706432836646512,12.895712725352496,0,3435.390625,0.0010319165885448456,0.012991090305149555
348a9c05,17:31:54,48000,agrawal_a,0.806875,0.5015239011223456,0.4089517980107116,0.6766791017529435,15.945717595983297,0,3511.9609375,0.0024381931871175766,0.025792366825044155
348a9c05,17:32:20,50000,agrawal_a,0.80954,0.5081335486781784,0.4153005464480876,0.6810507383747805,13.180223666597158,0,3583.890625,0.0012574279680848122,0.006877545267343521
348a9c05,17:32:48,52000,agrawal_a,0.8122307692307692,0.5163726003383212,0.4240207645115619,0.6868077842849771,13.567697229795158,0,3652.984375,0.0012984853237867355,0.011995391920208931
348a9c05,17:33:15,54000,agrawal_a,0.815037037037037,0.5236528292667549,0.43117489606469617,0.6917049884859471,13.45870010368526,0,3726.203125,0.001034512184560299,0.005826860666275024
348a9c05,17:33:48,56000,agrawal_a,0.817375,0.531032225656898,0.43921697647639407,0.6968376903153596,16.752632772549987,0,3799.1640625,0.001340523362159729,0.01119678933173418
348a9c05,17:34:15,58000,agrawal_a,0.8198965517241379,0.5384430721620627,0.44700899947061923,0.7019698744808812,13.456406981684268,0,3872.3828125,0.001494409516453743,0.00911293737590313
348a9c05,17:34:41,60000,agrawal_a,0.8225333333333333,0.5460293599514219,0.45489915019965194,0.7072264481352156,12.923023109324276,0,3940.9609375,0.001496865414083004,0.01729557942599058
348a9c05,17:35:11,62000,agrawal_a,0.8248225806451613,0.5526516924321778,0.4620604259534425,0.7116578708732934,14.950995095539838,0,4010.3125,0.0015379926189780235,0.010199817828834057
348a9c05,17:35:50,64000,agrawal_a,0.8271875,0.5598180411259818,0.4696715415967392,0.716740171438863,19.220877894200385,0,4075.796875,0.0015935860574245453,0.016336818225681782
348a9c05,17:36:20,66000,agrawal_a,0.8295303030303031,0.56647151106458,0.47672201292963134,0.721271399579863,15.341107384767383,0,4141.796875,0.0016017705202102661,0.021461719647049904
348a9c05,17:36:51,68000,agrawal_a,0.8313676470588235,0.5720430063903391,0.48260614537743074,0.7252858979021048,15.167132792528719,0,4208.3125,0.0012646513059735298,0.012887287884950638
348a9c05,17:37:22,70000,agrawal_a,0.8334714285714285,0.5781482639091142,0.4891537753626363,0.7294940181226072,15.868856851942837,0,4276.890625,0.002487306483089924,0.03626753017306328
348a9c05,17:38:00,72000,agrawal_a,0.8355138888888889,0.5838981331473623,0.495247837019989,0.7334307649912778,18.633309818804264,0,4345.7265625,0.0015244362875819206,0.015028195455670357
348a9c05,17:38:31,74000,agrawal_a,0.8371756756756756,0.5888322063443302,0.5006837677676017,0.736817082285355,15.453656369820237,0,4411.984375,0.001279589720070362,0.010164061561226845
348a9c05,17:39:03,76000,agrawal_a,0.8388815789473684,0.5940185356874772,0.5063495263051803,0.7404929722779658,16.00123762199655,0,4477.46875,0.0015341248363256454,0.01707315444946289
348a9c05,17:39:36,78000,agrawal_a,0.8403974358974359,0.5984698931648942,0.5110753279396747,0.7436782701835689,16.44471027329564,0,4548.109375,0.0016528163105249405,0.011074312031269073
348a9c05,17:40:08,80000,agrawal_a,0.8421625,0.6032918831368766,0.5161698214422562,0.7469591257009871,16.103283701930195,0,4612.8203125,0.0013596387580037117,0.010682901367545128
348a9c05,17:40:49,82000,agrawal_a,0.8440731707317073,0.6088726665494864,0.5223044160502128,0.7508162191539146,20.508101243060082,0,4675.46875,0.0015826262533664703,0.014173288829624653
348a9c05,17:41:21,84000,agrawal_a,0.8457738095238095,0.6135391845811033,0.5272587943365932,0.7540127151496971,15.86738029262051,0,4743.53125,0.001132856123149395,0.013638351112604141
348a9c05,17:41:52,86000,agrawal_a,0.8476744186046512,0.6187049837675138,0.5328102710413696,0.7574853366430111,15.521106108557433,0,4809.53125,0.0015377020463347435,0.014712103642523289
348a9c05,17:42:31,88000,agrawal_a,0.8491363636363637,0.6232675670846384,0.5379528764834861,0.7607595956138121,19.57956611830741,0,4876.98828125,0.0017673308029770851,0.03576428070664406
348a9c05,17:43:10,90000,agrawal_a,0.8506666666666667,0.6278892743559367,0.5430902600713922,0.7640627926282162,19.09685740619898,0,4942.47265625,0.00306806992739439,0.023639436811208725
348a9c05,17:43:57,92000,agrawal_a,0.852108695652174,0.6320760859947921,0.5477330142268316,0.7669811134510176,23.51277949474752,0,5013.0546875,0.0019966596737504005,0.031984664499759674
348a9c05,17:44:35,94000,agrawal_a,0.8535744680851064,0.6361413283623434,0.5520989261308169,0.7698174300290651,18.986773401033133,0,5080.859375,0.0024467594921588898,0.019589604809880257
348a9c05,17:45:16,96000,agrawal_a,0.8549270833333333,0.6400859922352866,0.5564649681528662,0.7726081081847366,20.501572208479047,0,5147.8828125,0.001645183190703392,0.009728789329528809
348a9c05,17:45:56,98000,agrawal_a,0.8561632653061224,0.6434339420308481,0.5600362058740909,0.774928698812932,19.849808243568987,0,5215.171875,0.0012238547205924988,0.020261679776012897
348a9c05,17:46:36,100000,agrawal_a,0.85753,0.6470250091435066,0.5637248897599216,0.7774594230337197,19.98766587814316,0,5283.37109375,0.001985178329050541,0.02246946282684803
348a9c05,17:47:26,102000,agrawal_a,0.8588529411764706,0.6505987488503224,0.5675147946769203,0.7799643793466483,24.85049273679033,0,5349.5703125,0.0012850891798734665,0.00596325658261776
348a9c05,17:48:07,104000,agrawal_a,0.859951923076923,0.6536742234715154,0.5709614704842699,0.782059593687298,20.92364347493276,0,5417.0546875,0.001893516629934311,0.02339794673025608
348a9c05,17:48:49,106000,agrawal_a,0.8613490566037736,0.6574041485581845,0.57501012087213,0.7845910384546938,20.472548214253038,0,5482.10546875,0.001551697961986065,0.020622242242097855
348a9c05,17:49:30,108000,agrawal_a,0.8625555555555555,0.660541249516341,0.5783074344478849,0.7867514110475545,20.938704785890877,0,5535.89453125,0.0014606183394789696,0.036214129999279976
348a9c05,17:50:10,110000,agrawal_a,0.8636090909090909,0.6635940989641995,0.5817046309978531,0.7889430324717988,19.6833042697981,0,5603.16015625,0.0014954330399632454,0.011912558227777481
348a9c05,17:50:51,112000,agrawal_a,0.864875,0.6669891855615817,0.5854720753786735,0.7912194254410575,20.57401412446052,0,5647.53515625,0.0016761301085352898,0.019247346557676792
348a9c05,17:51:43,114000,agrawal_a,0.8661052631578947,0.6702164699746069,0.5889481337857487,0.7934209761021614,26.077763026580215,0,5714.08203125,0.0012948978692293167,0.01611760165542364
348a9c05,17:52:26,116000,agrawal_a,0.86725,0.6736108768747169,0.5928452447053224,0.7958460749672156,21.208976711612195,0,5764.47265625,0.001148313283920288,0.032401369884610176
348a9c05,17:53:11,118000,agrawal_a,0.8682966101694916,0.6765579350184218,0.5961593430865578,0.7979127367978018,22.62472507916391,0,5823.84765625,0.00191415473818779,0.019204385578632355
348a9c05,17:53:55,120000,agrawal_a,0.86935,0.6795368818601951,0.5995709141061986,0.7999707312207104,21.798669164534658,0,5883.4609375,0.0013442151248455048,0.01210656575858593
348a9c05,17:54:33,122000,agrawal_a,0.8703770491803279,0.6823580178332126,0.6027431672025724,0.8019150777916193,18.841321853455156,0,5952.20703125,0.0009638415649533272,0.014125228859484196
